"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"waaG_2","","lipopolysaccharide glucosyltransferase I","86","50","70","124","55.12820512820513","71.26436781609196","3.0468571428571427","1.3322261435364071e-06","0.06903995543648722","5.402187436344853e-05","13","8","7","0.5810546875","0.9999999999999999"
"yaiU","","putative protein","69","123","87","51","44.230769230769226","29.310344827586203","0.3288477712363331","1.3780179206342106e-06","0.0714130227010267","5.583504511417256e-05","41","18","25","0.21102359760880082","0.5327092552361133"
"pnuC","","nicotinamide riboside transporter","31","78","125","96","19.871794871794872","55.172413793103445","0.30523076923076925","1.3872491449614726e-06","0.0718914124393384","5.612132118605652e-05","48","27","30","0.11140289106101872","0.47087901362171153"
"group_12653","nadA","quinolinate synthase","31","78","125","96","19.871794871794872","55.172413793103445","0.30523076923076925","1.3872491449614726e-06","0.0718914124393384","5.612132118605652e-05","48","27","30","0.11140289106101872","0.47087901362171153"
"tam","","trans-aconitate methyltransferase","146","129","10","45","93.58974358974359","25.862068965517242","5.093023255813954","1.3912989853396909e-06","0.0721012873172588","5.624125375761217e-05","12","5","8","0.3876953125000001","0.7744140625000003"
"group_21378","","hypothetical protein","24","68","132","106","15.384615384615385","60.91954022988506","0.28342245989304815","1.4017924840183979e-06","0.07264509189928543","5.662127194020688e-05","24","14","11","0.5412561893463136","0.8388197422027595"
"ybjH","","putative protein","153","144","3","30","98.07692307692307","17.24137931034483","10.625","1.447974298157869e-06","0.07503837205343525","5.830487339039258e-05","1","1","1","1.0","1.0"
"group_26630","ybjH","putative protein","3","30","153","144","1.9230769230769231","82.75862068965517","0.09411764705882353","1.447974298157869e-06","0.07503837205343525","5.830487339039258e-05","1","1","1","1.0","1.0"
"group_26695","","hypothetical protein","3","30","153","144","1.9230769230769231","82.75862068965517","0.09411764705882353","1.447974298157869e-06","0.07503837205343525","5.830487339039258e-05","1","1","1","1.0","1.0"
"group_26631","","hypothetical protein","3","30","153","144","1.9230769230769231","82.75862068965517","0.09411764705882353","1.447974298157869e-06","0.07503837205343525","5.830487339039258e-05","1","1","1","1.0","1.0"
"group_10969","ydeH","diguanylate cyclase","80","44","76","130","51.28205128205128","74.71264367816092","3.110047846889952","1.4919225633027938e-06","0.07731590299804068","5.998130566178486e-05","7","4","5","0.4531249999999996","0.9999999999999998"
"argT","","lysine / arginine / ornithine ABC transporter - periplasmic binding protein","76","130","80","44","48.717948717948715","25.287356321839084","0.32153846153846155","1.4919225633027938e-06","0.07731590299804068","5.998130566178486e-05","17","13","6","0.049041748046874986","0.33230590820312506"
"group_19260","yiaO_3","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","32","79","124","95","20.51282051282051","54.59770114942529","0.31033074724377296","1.6094901115701157e-06","0.08340860605189811","6.465783414875822e-05","17","12","8","0.14346313476562497","0.9999999999999998"
"group_19244","ybeF","putative DNA-binding transcriptional regulator, LYSR-type","12","49","144","125","7.6923076923076925","71.83908045977012","0.21258503401360543","1.679352683064044e-06","0.08702909409442795","6.741215654099764e-05","5","4","3","0.375","1.0"
"intB_3","","KpLE2 phage-like element; predicted integrase","82","46","74","128","52.56410256410257","73.5632183908046","3.083431257344301","1.71430565013707e-06","0.08884046170705338","6.870878708975513e-05","26","13","18","0.0755186975002289","1.0"
"group_19175","","hypothetical protein","82","46","74","128","52.56410256410257","73.5632183908046","3.083431257344301","1.71430565013707e-06","0.08884046170705338","6.870878708975513e-05","9","5","6","0.5078125","1.0"
"group_1755","insO-2_1","KpLE2 phage-like element; partial transposase","48","17","108","157","30.76923076923077","90.22988505747126","4.104575163398692","1.7235527763899277e-06","0.08931967553085522","6.897699753710748e-05","22","10","12","0.831811904907225","0.831811904907225"
"group_18689","ynbE","hypothetical protein","47","98","109","76","30.128205128205128","43.67816091954023","0.3343943081819884","1.7236596069419793e-06","0.0893252118105542","6.897699753710748e-05","17","15","3","0.002349853515625","0.012725830078125003"
"group_11886","eutB","ethanolamine ammonia-lyase, alpha subunit","8","41","148","133","5.128205128205128","76.4367816091954","0.17534607778510217","1.7476747023987007e-06","0.09056974610240787","6.983018203732295e-05","36","8","28","0.0011932429624721419","0.0011932429624721419"
"group_19089","","hypothetical protein","8","41","148","133","5.128205128205128","76.4367816091954","0.17534607778510217","1.7476747023987007e-06","0.09056974610240787","6.983018203732295e-05","15","5","10","0.30175781250000017","0.30175781250000017"
"group_20425","","hypothetical protein","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","12","9","3","0.14599609375000003","0.14599609375000003"
"group_3196","insF-1_4","IS3 element protein InsF","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","7","5","3","0.4531249999999996","0.9999999999999998"
"malY_4","","bifunctional beta-cystathionase, PLP-dependent and regulator of maltose regulon","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","11","8","3","0.22656250000000003","0.22656250000000003"
"ydfJ_2","","putative transporter","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","11","10","2","0.011718750000000002","0.06542968749999997"
"rihB_2","","ribonucleoside hydrolase 2 (pyrimidine-specific)","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","11","10","2","0.011718750000000002","0.06542968749999997"
"group_25949","","hypothetical protein","25","3","131","171","16.025641025641026","98.27586206896551","10.877862595419847","1.7759814310794166e-06","0.09203668570282861","7.063444796840261e-05","10","7","3","0.3437499999999999","0.3437499999999999"
"group_19403","","hypothetical protein","4","32","152","142","2.564102564102564","81.60919540229885","0.11677631578947369","1.7996029671931252e-06","0.09326082456884932","7.140951345241143e-05","6","2","4","0.6875000000000002","0.6875000000000002"
"yaiF_2","","putative protein","4","32","152","142","2.564102564102564","81.60919540229885","0.11677631578947369","1.7996029671931252e-06","0.09326082456884932","7.140951345241143e-05","16","4","12","0.076812744140625","0.076812744140625"
"nmpC_2","","outer membrane porin protein; locus of qsr prophage","4","32","152","142","2.564102564102564","81.60919540229885","0.11677631578947369","1.7996029671931252e-06","0.09326082456884932","7.140951345241143e-05","17","4","15","0.002349853515625","0.049041748046874986"
"group_23886","","hypothetical protein","17","0","139","174","10.897435897435898","100.0","inf","1.810111307581406e-06","0.0938053982927912","7.155255399907796e-05","5","5","0","0.0625","0.0625"
"group_23889","intS_1","CPS-53 (KpLE1) prophage; prophage CPS-53 integrase","17","0","139","174","10.897435897435898","100.0","inf","1.810111307581406e-06","0.0938053982927912","7.155255399907796e-05","5","5","0","0.0625","0.0625"
"group_23899","","hypothetical protein","17","0","139","174","10.897435897435898","100.0","inf","1.810111307581406e-06","0.0938053982927912","7.155255399907796e-05","4","4","0","0.125","0.125"
"group_28671","","hypothetical protein","17","0","139","174","10.897435897435898","100.0","inf","1.810111307581406e-06","0.0938053982927912","7.155255399907796e-05","5","5","0","0.0625","0.0625"
"group_24125","","hypothetical protein","17","0","139","174","10.897435897435898","100.0","inf","1.810111307581406e-06","0.0938053982927912","7.155255399907796e-05","8","8","0","0.0078125","0.0078125"
"ybcN","","DLP12 prophage; DNA base-flipping protein","70","35","86","139","44.871794871794876","79.88505747126436","3.2325581395348837","1.8201680300692287e-06","0.09432656782227763","7.189524986454088e-05","14","3","12","0.012939453124999998","0.05737304687500002"
"intZ_2","","CPZ-55 prophage; predicted integrase","14","52","142","122","8.974358974358974","70.11494252873564","0.2313109425785482","1.8484585987365668e-06","0.0957926699623251","7.295709821959261e-05","10","7","3","0.3437499999999999","0.3437499999999999"
"group_16701","","hypothetical protein","104","70","52","104","66.66666666666666","59.77011494252874","2.9714285714285715","1.857797633064826e-06","0.09627664673831848","7.326989858319519e-05","26","16","15","0.32693958282470703","0.5571970939636235"
"group_12647","miaB","isopentenyl-adenosine A37 tRNA methylthiolase MiaB","96","61","60","113","61.53846153846154","64.9425287356322","2.963934426229508","1.8636362425598382e-06","0.09657922099817849","7.34018238986397e-05","23","11","15","0.21003961563110343","0.9999999999999998"
"yaiU_2","","putative protein","92","57","64","117","58.97435897435898","67.24137931034483","2.950657894736842","1.8639754597497219e-06","0.09659680025060983","7.34018238986397e-05","46","28","21","0.18392482137699037","0.6587380770236559"
"insJK","","IS150 protein InsAB","75","40","81","134","48.07692307692308","77.01149425287356","3.1018518518518516","1.9453994767666638e-06","0.10081643708447882","7.649198564831474e-05","16","7","10","0.45449829101562506","0.8036193847656252"
"group_1987","yaiO","outer membrane protein","75","40","81","134","48.07692307692308","77.01149425287356","3.1018518518518516","1.9453994767666638e-06","0.10081643708447882","7.649198564831474e-05","13","4","10","0.09228515625000003","0.26684570312499983"
"group_20947","","hypothetical protein","27","4","129","170","17.307692307692307","97.70114942528735","8.895348837209303","2.032584186028765e-06","0.1053346102725687","7.97989471761884e-05","11","8","4","0.22656250000000003","0.548828125"
"group_326","yeeS_1","CP4-44 prophage; predicted DNA repair protein","27","4","129","170","17.307692307692307","97.70114942528735","8.895348837209303","2.032584186028765e-06","0.1053346102725687","7.97989471761884e-05","11","7","4","0.548828125","0.548828125"
"group_2958","","hypothetical protein","71","36","85","138","45.51282051282051","79.3103448275862","3.2019607843137257","2.035510153559263e-06","0.10548624268790169","7.985332527471741e-05","28","13","18","0.18493334203958517","0.8505540192127226"
"group_11528","cas3","CRISPR-associated nuclease/helicase Cas3 subtype I-F/YPEST","2","27","154","147","1.282051282051282","84.48275862068965","0.0707070707070707","2.0507261230017937e-06","0.10627477987232195","8.037190012477374e-05","8","2","6","0.2890624999999999","0.2890624999999999"
"group_7164","rutE","putative malonic semialdehyde reductase","6","37","150","137","3.8461538461538463","78.73563218390804","0.14810810810810812","2.051830728924911e-06","0.10633202386507566","8.037190012477374e-05","10","3","8","0.10937500000000003","0.3437499999999999"
"alsC_1","","D-allose ABC transporter - membrane subunit","5","34","151","140","3.205128205128205","80.45977011494253","0.13634592910011686","2.0573652020133723e-06","0.106618836863939","8.052782240478777e-05","6","2","5","0.21875000000000003","0.6875000000000002"
"group_9565","","hypothetical protein","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","21","8","14","0.18924713134765628","0.38331031799316395"
"group_16799","","hypothetical protein","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","6","3","5","0.21875000000000003","1.0"
"fliN_2","","flagellar motor switch protein FliN","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","22","9","14","0.2862787246704102","0.5234670639038081"
"fliG_1","","flagellar motor switch protein FliG","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","23","9","15","0.21003961563110343","0.4048728942871095"
"cadC_1","","CadC DNA-binding transcriptional activator","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","21","8","14","0.18924713134765628","0.38331031799316395"
"group_9563","","hypothetical protein","83","48","73","126","53.205128205128204","72.41379310344827","2.9845890410958904","2.159796851318506e-06","0.11192715222587894","8.415575355329243e-05","22","9","14","0.2862787246704102","0.5234670639038081"
"group_1504","yeeT_2","CP4-44 prophage; predicted protein","29","5","127","169","18.58974358974359","97.12643678160919","7.718110236220473","2.166014246442374e-06","0.11224935629338315","8.42712885085459e-05","15","11","5","0.11846923828124997","0.30175781250000017"
"group_2693","","hypothetical protein","29","5","127","169","18.58974358974359","97.12643678160919","7.718110236220473","2.166014246442374e-06","0.11224935629338315","8.42712885085459e-05","9","6","3","0.5078125","0.5078125"
"group_23042","","hypothetical protein","6","36","150","138","3.8461538461538463","79.3103448275862","0.15333333333333332","2.209554088902942e-06","0.11450572154921716","8.590076635350125e-05","4","3","3","0.625","0.625"
"fliD_2","","flagellar cap protein FliD; filament capping protein; enables filament assembly","84","49","72","125","53.84615384615385","71.83908045977012","2.9761904761904763","2.233443784026723e-06","0.11574375721961687","8.676443569686422e-05","21","9","14","0.18924713134765628","0.6636238098144525"
"rzpD_2","","DLP12 prophage; predicted murein endopeptidase","77","42","79","132","49.358974358974365","75.86206896551724","3.0632911392405062","2.2378924796999954e-06","0.11597430197549286","8.682549382365495e-05","18","9","13","0.09625244140624999","1.0"
"group_18509","","hypothetical protein","66","32","90","142","42.30769230769231","81.60919540229885","3.254166666666667","2.2383708108487027e-06","0.11599909053061232","8.682549382365495e-05","28","13","17","0.34492845088243484","0.8505540192127226"
"group_54025","lldD","L-lactate dehydrogenase","49","18","107","156","31.41025641025641","89.65517241379311","3.9688473520249223","2.2400417814913587e-06","0.11608568524222668","8.682549382365495e-05","19","17","3","0.0007286071777343752","0.004425048828125002"
"group_14863","","hypothetical protein","72","37","84","137","46.15384615384615","78.73563218390804","3.1737451737451736","2.2719339636751076e-06","0.1177384337995351","8.799583990996643e-05","14","6","11","0.05737304687500002","0.7905273437500004"
"intB_1","","KpLE2 phage-like element; predicted integrase","86","51","70","123","55.12820512820513","70.6896551724138","2.9630252100840337","2.3843630492106182e-06","0.12356484629924187","9.228143861033747e-05","32","14","21","0.11018416518345472","0.5966148958541448"
"fliH_1","","flagellar biosynthesis protein FliH","78","43","78","131","50.0","75.28735632183908","3.046511627906977","2.3964806276450613e-06","0.12419281556645001","9.268120564660448e-05","15","5","11","0.11846923828124997","0.30175781250000017"
"group_18951","","hypothetical protein","59","26","97","148","37.82051282051282","85.0574712643678","3.46233148295004","2.4544168483511903e-06","0.12719524433210375","9.485103977039802e-05","37","24","19","0.09887174959294497","0.9999999999999993"
"group_13007","","hypothetical protein","67","33","89","141","42.94871794871795","81.03448275862068","3.2165474974463737","2.5089301359163185e-06","0.13002028643359137","9.688545933948686e-05","23","8","17","0.03468966484069824","0.21003961563110343"
"group_1091","intB_2","KpLE2 phage-like element; predicted integrase","23","2","133","172","14.743589743589745","98.85057471264368","14.87218045112782","2.598999873917223e-06","0.13468797046601225","0.0001002888834445363","4","2","2","1.0","1.0"
"group_9922","trpD","anthranilate synthase component II","89","54","67","120","57.05128205128205","68.96551724137932","2.9519071310116085","2.624299767615296e-06","0.13599908685712747","0.00010118979676869603","10","6","9","0.021484374999999997","0.7539062500000002"
"yidJ","","putative sulfatase","17","56","139","118","10.897435897435898","67.81609195402298","0.25770811921891057","2.638952943152265e-06","0.1367584583729798","0.00010167915120667644","14","10","5","0.17956542968750003","0.4239501953124999"
"group_3152","","hypothetical protein","42","13","114","161","26.923076923076923","92.52873563218391","4.562753036437247","2.681926378983404e-06","0.13898547073805695","0.0001021864054660444","15","7","8","0.9999999999999997","0.9999999999999997"
"rnhA_2","","RNase HI, degrades RNA of DNA-RNA hybrids, participates in DNA replication","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23843","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_31232","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_17755","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23845","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"thyA_2","","thymidylate synthase","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"grxA_2","","Glutaredoxin-1","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_20466","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"polA_2","","DNA polymerase I, 5' --> 3' polymerase, 5' --> 3' and 3' --> 5' exonuclease","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_31260","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_20408","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"cobS_1","","Aerobic cobaltochelatase subunit CobS","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23852","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_31262","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_26168","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","8","7","1","0.0703125","0.0703125"
"nrdB_2","","ribonucleoside diphosphate reductase 1, beta subunit, ferritin-like","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23855","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"smc_2","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_26169","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","8","7","1","0.0703125","0.0703125"
"group_20481","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23857","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"intA_1","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_20483","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23861","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_15308","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23841","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_23863","","hypothetical protein","20","1","136","173","12.82051282051282","99.42528735632183","25.441176470588236","2.7073294619161173e-06","0.14030193470487895","0.0001021864054660444","10","9","1","0.021484374999999997","0.021484374999999997"
"group_26706","","hypothetical protein","3","29","153","145","1.9230769230769231","83.33333333333334","0.09803921568627451","2.787822511682145e-06","0.1444733260229038","0.00010484276199049622","4","1","3","0.625","0.625"
"group_26739","","hypothetical protein","3","29","153","145","1.9230769230769231","83.33333333333334","0.09803921568627451","2.787822511682145e-06","0.1444733260229038","0.00010484276199049622","3","1","2","1.0","1.0"
"csy2_2","","CRISPR-associated protein Csy2","3","29","153","145","1.9230769230769231","83.33333333333334","0.09803921568627451","2.787822511682145e-06","0.1444733260229038","0.00010484276199049622","4","3","2","0.625","1.0"
"group_16971","","hypothetical protein","3","29","153","145","1.9230769230769231","83.33333333333334","0.09803921568627451","2.787822511682145e-06","0.1444733260229038","0.00010484276199049622","16","3","15","0.000518798828125","0.021270751953125"
"group_22231","","hypothetical protein","3","29","153","145","1.9230769230769231","83.33333333333334","0.09803921568627451","2.787822511682145e-06","0.1444733260229038","0.00010484276199049622","4","1","3","0.625","0.625"
"group_16857","yiaN_2","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","33","80","123","94","21.153846153846153","54.02298850574713","0.3152439024390244","2.815007435002388e-06","0.14588213030412875","0.00010578834684853427","18","10","10","0.8145294189453123","0.8145294189453123"
"group_264","ynaA","Rac prophage; predicted tail protein","37","10","119","164","23.717948717948715","94.25287356321839","5.099159663865546","2.836433605208532e-06","0.14699249872272177","0.00010651630342226215","14","7","9","0.4239501953124999","1.0"
"group_4674","narJ","molybdenum cofactor assembly chaperone subunit (delta subunit) of nitrate reductase 1","81","46","75","128","51.92307692307693","73.5632183908046","3.0052173913043476","2.929320309690261e-06","0.1518061664090784","0.00010992481275096191","10","5","7","0.3437499999999999","1.0"
"group_8848","dhaR","DhaR DNA-binding transcriptional dual regulator","48","98","108","76","30.76923076923077","43.67816091954023","0.34467120181405897","3.0972860098952587e-06","0.160510652890802","0.00011614374304689001","11","7","6","0.548828125","0.9999999999999997"
"group_16800","","hypothetical protein","82","47","74","127","52.56410256410257","72.98850574712644","2.994249568717654","3.128057228441679e-06","0.16210530974953313","0.00011717390624097278","6","3","5","0.21875000000000003","1.0"
"group_737","","hypothetical protein","69","35","87","139","44.230769230769226","79.88505747126436","3.149753694581281","3.129280169760653e-06","0.16216868623750633","0.00011717390624097278","28","14","17","0.34492845088243484","1.0"
"yccB","","small outer membrane protein","148","134","8","40","94.87179487179486","22.988505747126435","5.522388059701493","3.183944975146947e-06","0.16500158044704025","0.00011913471512421679","12","9","5","0.14599609375000003","0.7744140625000003"
"group_22094","","hypothetical protein","12","47","144","127","7.6923076923076925","72.98850574712644","0.225177304964539","3.226231768942344e-06","0.1671930089618991","0.00012058387681210179","22","9","17","0.016900539398193356","0.5234670639038081"
"deoR_2","","DeoR DNA-binding transcriptional repressor","98","64","58","110","62.82051282051282","63.2183908045977","2.904094827586207","3.2290433223488126e-06","0.16733871209408252","0.00012058387681210179","33","27","11","0.00032406346872448916","0.08014331245794892"
"fadL","","long-chain fatty acid outer membrane porin; bacteriophage T2 binding protein","60","112","96","62","38.46153846153847","35.63218390804598","0.34598214285714285","3.2309011075186088e-06","0.16743498809493687","0.00012058387681210179","12","4","11","0.006347656250000001","0.3876953125000001"
"icd_2","","isocitrate dehydrogenase","95","61","61","113","60.89743589743589","64.9425287356322","2.8849771566783122","3.231982032919927e-06","0.16749100489200938","0.00012058387681210179","36","21","18","0.4050322461407633","1.0"
"group_5942","ydaT_1","Rac prophage; predicted protein","40","12","116","162","25.64102564102564","93.10344827586206","4.655172413793103","3.3762918008593303e-06","0.17496956999593308","0.0001257868943177089","11","5","6","0.9999999999999997","0.9999999999999997"
"yajR_2","","YajR MFS transporter","40","12","116","162","25.64102564102564","93.10344827586206","4.655172413793103","3.3762918008593303e-06","0.17496956999593308","0.0001257868943177089","22","13","10","0.5234670639038081","0.831811904907225"
"group_11344","","hypothetical protein","40","88","116","86","25.64102564102564","49.42528735632184","0.33699059561128525","3.401461842755851e-06","0.17627395707713647","0.0001266335898542647","15","13","4","0.007385253906249998","0.11846923828124997"
"yqcE","","YqcE MFS transporter","126","99","30","75","80.76923076923077","43.103448275862064","3.1818181818181817","3.409153728146701e-06","0.1766725736537465","0.00012673785771430881","22","15","12","0.13380050659179688","0.831811904907225"
"group_3310","rfbD","dTDP-4-dehydrorhamnose reductase","30","75","126","99","19.230769230769234","56.896551724137936","0.3142857142857143","3.409153728146701e-06","0.1766725736537465","0.00012673785771430881","27","15","17","0.24778856337070485","0.7011080384254457"
"group_5904","yaiP","putative glucosyltransferase","64","31","92","143","41.02564102564102","82.18390804597702","3.208976157082749","3.4510331334952537e-06","0.17884289007712453","0.00012820278858575237","16","3","14","0.004180908203124999","0.021270751953125"
"group_14783","","hypothetical protein","70","36","86","138","44.871794871794876","79.3103448275862","3.12015503875969","3.483702814271838e-06","0.18053593094400947","0.0001293237327679151","24","10","17","0.06391465663909912","0.5412561893463136"
"sgcC","","PTS permease - unknown specificity","100","67","56","107","64.1025641025641","61.49425287356321","2.85181236673774","3.587829405028868e-06","0.18593208325681104","0.0001330938319662212","26","15","15","0.5571970939636235","0.5571970939636235"
"purR_2","","PurR-Hypoxanthine DNA-binding transcriptional repressor","24","3","132","171","15.384615384615385","98.27586206896551","10.363636363636363","3.642109160769113e-06","0.18874502303853774","0.00013501074609337463","11","10","2","0.011718750000000002","0.06542968749999997"
"flgD_2","","flagellar biosynthesis, initiation of hook assembly","82","48","74","126","52.56410256410257","72.41379310344827","2.9087837837837838","3.7081468387466345e-06","0.19216729362436685","0.00013736046720826795","22","9","15","0.13380050659179688","0.5234670639038081"
"group_1488","","hypothetical protein","5","33","151","141","3.205128205128205","81.03448275862068","0.14148103552077063","3.8019732147900926e-06","0.19702965791006696","0.0001407354699357621","12","5","7","0.7744140625000003","0.7744140625000003"
"insCD-1","","IS2 element transposase InsAB'","43","14","113","160","27.564102564102566","91.95402298850574","4.348925410872313","3.821031309918111e-06","0.19801730557388628","0.00014133997542747058","31","20","12","0.1496127843856811","0.28104151505976926"
"group_16456","zitB","Zn2+ / Cd2+ / Ni2+ / Cu2+ efflux transporter ZitB","31","76","125","98","19.871794871794872","56.32183908045977","0.3197894736842105","3.928767053995973e-06","0.2036004950392333","0.00014522146579117924","48","27","30","0.11140289106101872","0.47087901362171153"
"fliA_1","","RNA polymerase, sigma 28 (sigma F) factor","84","50","72","124","53.84615384615385","71.26436781609196","2.8933333333333335","3.953075760734319e-06","0.2048602451485346","0.00014591185551889927","20","9","14","0.11531829833984371","0.8238029479980463"
"group_18278","","hypothetical protein","84","50","72","124","53.84615384615385","71.26436781609196","2.8933333333333335","3.953075760734319e-06","0.2048602451485346","0.00014591185551889927","20","9","14","0.11531829833984371","0.8238029479980463"
