"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_12278","","hypothetical protein","25","75","130","100","16.129032258064516","57.14285714285714","0.2564102564102564","1.0407150659586252e-07","0.005395170973436109","3.250102996045849e-06","16","11","9","0.21011352539062492","0.8036193847656252"
"group_18436","rbsC_2","ribose ABC transporter - membrane subunit","25","75","130","100","16.129032258064516","57.14285714285714","0.2564102564102564","1.0407150659586252e-07","0.005395170973436109","3.250102996045849e-06","15","11","10","0.11846923828124997","0.30175781250000017"
"nmpC_2","","outer membrane porin protein; locus of qsr prophage","3","34","152","141","1.935483870967742","80.57142857142857","0.08184984520123839","1.1361305407410658e-07","0.0058898143362557595","3.5438112733187482e-06","10","3","8","0.10937500000000003","0.3437499999999999"
"group_26519","","hypothetical protein","3","34","152","141","1.935483870967742","80.57142857142857","0.08184984520123839","1.1361305407410658e-07","0.0058898143362557595","3.5438112733187482e-06","8","3","5","0.7265625000000002","0.7265625000000002"
"group_8565","","hypothetical protein","0","24","155","151","0.0","86.28571428571429","0.0","1.1517165841587802e-07","0.005970613943937533","3.590266953660573e-06","9","0","9","0.00390625","0.00390625"
"group_19905","","hypothetical protein","62","25","93","150","40.0","85.71428571428571","4.0","1.1607679874452486e-07","0.006017537323714913","3.6141365307597077e-06","31","17","17","0.7201001318171611","0.7201001318171611"
"group_21125","","hypothetical protein","62","25","93","150","40.0","85.71428571428571","4.0","1.1607679874452486e-07","0.006017537323714913","3.6141365307597077e-06","19","5","16","0.004425048828125002","0.06356811523437494"
"group_12505","","hypothetical protein","46","13","109","162","29.677419354838708","92.57142857142857","5.2589978828510935","1.1869591465455139e-07","0.006153314911606598","3.693466333497358e-06","21","14","11","0.18924713134765628","1.0"
"stfE_1","","e14 prophage; predicted side tail fiber protein fragment","26","2","129","173","16.7741935483871","98.85714285714286","17.434108527131784","1.2173061107235087e-07","0.006310636608601742","3.7856248401930063e-06","7","5","2","0.4531249999999996","0.4531249999999996"
"group_18098","gatA_1","galactitol PTS permease - GatA subunit","10","50","145","125","6.451612903225806","71.42857142857143","0.1724137931034483","1.2446017113307097e-07","0.006452139731709532","3.864646735850338e-06","9","2","9","0.00390625","0.17968750000000003"
"azoR","","NADH:quinone oxidoreductase, FMN-dependent","68","127","87","48","43.87096774193549","27.42857142857143","0.29541134944338854","1.2449528459848508e-07","0.006453960048870065","3.864646735850338e-06","22","13","11","0.5234670639038081","1.0"
"dinD","","DNA-damage-inducible protein","68","127","87","48","43.87096774193549","27.42857142857143","0.29541134944338854","1.2449528459848508e-07","0.006453960048870065","3.864646735850338e-06","13","9","5","0.26684570312499983","0.5810546875"
"rrrQ_1","","Qin prophage; predicted lysozyme","24","1","131","174","15.483870967741936","99.42857142857143","31.87786259541985","1.2497216358756147e-07","0.006478681932542775","3.87480976826721e-06","5","4","1","0.375","0.375"
"group_1155","insG_1","IS1 predicted transposase","24","1","131","174","15.483870967741936","99.42857142857143","31.87786259541985","1.2497216358756147e-07","0.006478681932542775","3.87480976826721e-06","2","1","1","1.0","1.0"
"hokD_1","","Qin prophage; small toxic polypeptide","33","5","122","170","21.29032258064516","97.14285714285714","9.19672131147541","1.2668340837910886e-07","0.0065673945737813825","3.923174775257696e-06","10","5","5","1.0","1.0"
"group_5508","","hypothetical protein","33","5","122","170","21.29032258064516","97.14285714285714","9.19672131147541","1.2668340837910886e-07","0.0065673945737813825","3.923174775257696e-06","10","6","5","0.7539062500000002","1.0"
"group_10700","yddG","aromatic amino acid exporter","76","37","79","138","49.03225806451613","78.85714285714286","3.5880944235374614","1.2933486546218657e-07","0.006704848760425214","4.002894782343412e-06","32","16","20","0.2153271497227251","1.0"
"yfeD","","putative DNA-binding transcriptional regulator","90","51","65","124","58.06451612903226","70.85714285714285","3.3665158371040724","1.3624023366708821e-07","0.00706282995353552","4.214099017622625e-06","22","11","14","0.2862787246704102","1.0"
"group_19080","","hypothetical protein","13","55","142","120","8.38709677419355","68.57142857142857","0.1997439180537772","1.3834456541084883e-07","0.007171920615463814","4.276637218523443e-06","15","5","11","0.11846923828124997","0.30175781250000017"
"group_7932","","hypothetical protein","63","26","92","149","40.64516129032258","85.14285714285714","3.92433110367893","1.3846418585906492e-07","0.007178121859119784","4.2777841830272845e-06","32","20","16","0.2153271497227251","1.0"
"group_19177","","hypothetical protein","82","43","73","132","52.903225806451616","75.42857142857143","3.448231920993947","1.4010534604565903e-07","0.0072632012443530096","4.325909019864806e-06","7","3","6","0.125","0.9999999999999998"
"mchB","","Microcin H47","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","8","2","6","0.2890624999999999","0.2890624999999999"
"group_26258","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"group_26275","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"group_26276","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"group_26277","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"group_26278","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"yfjT","","CP4-57 prophage; predicted protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","7","2","6","0.125","0.4531249999999996"
"group_14577","","hypothetical protein","2","31","153","144","1.2903225806451613","82.28571428571428","0.06072106261859583","1.415485565505074e-07","0.0073380187201348545","4.349744350998728e-06","8","2","6","0.2890624999999999","0.2890624999999999"
"group_26707","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","4","1","3","0.625","0.625"
"group_26727","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","4","1","3","0.625","0.625"
"group_14518","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","8","1","7","0.0703125","0.0703125"
"group_19103","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","6","1","5","0.21875000000000003","0.21875000000000003"
"group_22024","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","6","1","5","0.21875000000000003","0.21875000000000003"
"group_26705","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","4","1","3","0.625","0.625"
"cdiA_1","","tRNA nuclease CdiA","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","7","1","6","0.125","0.125"
"group_22252","","hypothetical protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","4","1","3","0.625","0.625"
"group_9540","nohA_1","Qin prophage; predicted packaging protein","1","28","154","147","0.6451612903225806","84.0","0.03409090909090909","1.5136062166833915e-07","0.00784668598790837","4.626583719285596e-06","4","1","3","0.625","0.625"
"alsC_1","","D-allose ABC transporter - membrane subunit","4","36","151","139","2.5806451612903225","79.42857142857143","0.10228108903605593","1.573948047322312e-07","0.008159504072123598","4.808193324763464e-06","6","3","4","0.6875000000000002","1.0"
"group_22008","","hypothetical protein","5","39","150","136","3.225806451612903","77.71428571428571","0.11623931623931624","1.5833490212072163e-07","0.00820823966084033","4.834063404499605e-06","7","3","6","0.125","0.9999999999999998"
"group_19071","","hypothetical protein","64","27","91","148","41.29032258064516","84.57142857142857","3.855107855107855","1.6447615756526853e-07","0.008526608484341086","5.018604169712234e-06","15","3","12","0.035156250000000014","0.035156250000000014"
"fadH_2","","2,4-dienoyl-CoA reductase","133","105","22","70","85.80645161290322","40.0","4.03030303030303","1.669125487582707e-07","0.008652913440177512","5.084503018227667e-06","20","12","11","0.5034446716308595","0.8238029479980463"
"group_12230","yneF","putative diguanylate cyclase","6","41","149","134","3.870967741935484","76.57142857142857","0.13160910132591258","1.6693011587398947e-07","0.008653824137023489","5.084503018227667e-06","10","6","5","0.7539062500000002","1.0"
"group_12507","","hypothetical protein","6","41","149","134","3.870967741935484","76.57142857142857","0.13160910132591258","1.6693011587398947e-07","0.008653824137023489","5.084503018227667e-06","15","5","10","0.30175781250000017","0.30175781250000017"
"group_326","yeeS_1","CP4-44 prophage; predicted DNA repair protein","28","3","127","172","18.064516129032256","98.28571428571429","12.640419947506562","1.7180070253527948e-07","0.008906320220131424","5.2297828656085875e-06","11","8","3","0.22656250000000003","0.22656250000000003"
"group_12320","","hypothetical protein","85","46","70","129","54.83870967741935","73.71428571428571","3.4052795031055902","1.7303953859747098e-07","0.008970542720431494","5.26440300494806e-06","23","12","14","0.4048728942871095","0.9999999999999998"
"bglH","","carbohydrate-specific outer membrane porin, cryptic","98","60","57","115","63.2258064516129","65.71428571428571","3.2953216374269005","1.8085560381833005e-07","0.009375735357546048","5.498965019088591e-06","16","10","10","0.45449829101562506","0.45449829101562506"
"group_14522","","hypothetical protein","60","118","95","57","38.70967741935484","32.57142857142858","0.3050847457627119","1.8391673352440027e-07","0.009534427382638435","5.588761654536011e-06","18","11","9","0.48068237304687483","1.0"
"group_4855","","hypothetical protein","59","23","96","152","38.064516129032256","86.85714285714286","4.061594202898551","2.1583782638495914e-07","0.011189248757622667","6.554920186070689e-06","21","9","12","0.6636238098144525","0.6636238098144525"
"group_21913","","hypothetical protein","3","33","152","142","1.935483870967742","81.14285714285714","0.08492822966507177","2.2067177591285231e-07","0.011439845535098176","6.6899681491802205e-06","9","3","7","0.17968750000000003","0.5078125"
"yhjB_2","","putative DNA-binding response regulator in two-component regulatory system","3","33","152","142","1.935483870967742","81.14285714285714","0.08492822966507177","2.2067177591285231e-07","0.011439845535098176","6.6899681491802205e-06","8","3","6","0.2890624999999999","0.7265625000000002"
"group_2675","","hypothetical protein","3","33","152","142","1.935483870967742","81.14285714285714","0.08492822966507177","2.2067177591285231e-07","0.011439845535098176","6.6899681491802205e-06","8","3","6","0.2890624999999999","0.7265625000000002"
"fecC","","ferric dicitrate ABC transporter - membrane subunit","79","41","76","134","50.967741935483865","76.57142857142857","3.397304236200257","2.2190101850630937e-07","0.011503570700385584","6.7233025718209144e-06","26","13","15","0.5571970939636235","1.0"
"group_2411","","hypothetical protein","39","9","116","166","25.161290322580644","94.85714285714286","6.2011494252873565","2.2655541982673914e-07","0.011744859519237984","6.860315139741813e-06","16","10","7","0.45449829101562506","0.8036193847656252"
"group_10607","","hypothetical protein","10","49","145","126","6.451612903225806","72.0","0.17733990147783252","2.3199508177979712e-07","0.012026857034546463","7.016836076164797e-06","11","7","4","0.548828125","0.548828125"
"group_8266","traA","Pilin","10","49","145","126","6.451612903225806","72.0","0.17733990147783252","2.3199508177979712e-07","0.012026857034546463","7.016836076164797e-06","15","7","10","0.30175781250000017","0.9999999999999997"
"group_19111","","hypothetical protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"group_21934","ykfG","CP4-6 prophage; predicted DNA repair protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"group_6112","","hypothetical protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","7","0","7","0.015625","0.015625"
"group_26359","yfjJ","CP4-57 prophage; predicted protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"group_14595","yfjQ_2","CP4-57 prophage; predicted protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"yfjR_2","","CP4-57 prophage; predicted DNA-binding transcriptional regulator","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"group_16772","","hypothetical protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"ykfA","","CP4-6 prophage; predicted GTP-binding protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"group_19110","","hypothetical protein","0","23","155","152","0.0","86.85714285714286","0.0","2.3408158613946162e-07","0.01213502350705583","7.042961989005125e-06","5","0","5","0.0625","0.0625"
"insB-1","","IS1 protein InsB","81","43","74","132","52.25806451612903","75.42857142857143","3.3601508485229417","2.535423228820945e-07","0.01314388756053066","7.624064710284605e-06","26","12","16","0.32693958282470703","0.8450189828872682"
"group_74","wcaM","hypothetical protein","62","26","93","149","40.0","85.14285714285714","3.8205128205128207","2.5436545602463066e-07","0.013186559605772879","7.64438238015819e-06","35","19","22","0.17546524899080426","0.7358788008568806"
"group_159","yfjQ_1","CP4-57 prophage; predicted protein","51","17","104","158","32.903225806451616","90.28571428571428","4.5576923076923075","2.559675693907463e-07","0.01326961476478568","7.688073444255899e-06","21","11","13","0.38331031799316395","1.0"
"group_26084","","hypothetical protein","25","2","130","173","16.129032258064516","98.85714285714286","16.634615384615383","2.633447990974579e-07","0.013652057730011314","7.900496371534325e-06","12","10","2","0.038574218750000014","0.038574218750000014"
"tmrB","","Tunicamycin resistance protein","25","2","130","173","16.129032258064516","98.85714285714286","16.634615384615383","2.633447990974579e-07","0.013652057730011314","7.900496371534325e-06","12","10","2","0.038574218750000014","0.038574218750000014"
"group_15594","emrD","multidrug efflux transporter EmrD","31","82","124","93","20.0","53.142857142857146","0.28353658536585363","2.651791026096882e-07","0.013747149858388846","7.950925308495573e-06","10","7","4","0.3437499999999999","0.7539062500000002"
"group_1091","intB_2","KpLE2 phage-like element; predicted integrase","23","1","132","174","14.838709677419354","99.42857142857143","30.318181818181817","2.6750850369191545e-07","0.013867908339892588","8.01150106290733e-06","4","3","1","0.625","0.625"
"group_3201","insN-1_2","CP4-6 prophage; partial regulator of insertion element IS911A","23","1","132","174","14.838709677419354","99.42857142857143","30.318181818181817","2.6750850369191545e-07","0.013867908339892588","8.01150106290733e-06","4","3","1","0.625","0.625"
"group_4654","","hypothetical protein","82","44","73","131","52.903225806451616","74.85714285714286","3.3443337484433373","2.7104588032266467e-07","0.014051289481807259","8.112753742382944e-06","15","6","10","0.30175781250000017","0.6072387695312501"
"group_6369","purD","phosphoribosylamine-glycine ligase","92","54","63","121","59.354838709677416","69.14285714285714","3.272192827748383","2.71778130019389e-07","0.014089250038335145","8.129976940758884e-06","20","10","14","0.11531829833984371","1.0"
"tam","","trans-aconitate methyltransferase","146","128","9","47","94.19354838709677","26.857142857142858","5.956597222222222","2.7362206539580633e-07","0.014184841492183997","8.180416085457899e-06","12","6","7","0.7744140625000003","1.0"
"group_5957","","hypothetical protein","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","14","2","13","0.0018310546875000002","0.012939453124999998"
"group_11832","msbA_2","ATP-binding lipopolysaccharide transport protein","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","7","2","5","0.4531249999999996","0.4531249999999996"
"group_13360","yfdO_1","CPS-53 (KpLE1) prophage; predicted defective phage replication protein O","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","11","2","9","0.06542968749999997","0.06542968749999997"
"group_19054","","hypothetical protein","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","8","2","6","0.2890624999999999","0.2890624999999999"
"group_16971","","hypothetical protein","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","12","2","10","0.038574218750000014","0.038574218750000014"
"group_26693","","hypothetical protein","2","30","153","145","1.2903225806451613","82.85714285714286","0.06318082788671024","2.8094561826351033e-07","0.014564501796398639","8.370403331263585e-06","3","2","1","1.0","1.0"
"group_7777","","hypothetical protein","53","19","102","156","34.193548387096776","89.14285714285714","4.266253869969041","2.820725325684085e-07","0.014622922160878866","8.399151155013707e-06","22","12","12","0.831811904907225","0.831811904907225"
"group_12726","","hypothetical protein","9","46","146","129","5.806451612903226","73.71428571428571","0.17287075640262062","2.979043272401775e-07","0.015443658228458041","8.860389115581206e-06","24","8","16","0.15158963203430173","0.15158963203430173"
"group_10815","nhaR","NhaR transcriptional activator","9","46","146","129","5.806451612903226","73.71428571428571","0.17287075640262062","2.979043272401775e-07","0.015443658228458041","8.860389115581206e-06","13","7","6","0.9999999999999999","0.9999999999999999"
"group_19435","","hypothetical protein","71","34","84","141","45.806451612903224","80.57142857142857","3.505252100840336","3.02070779062381e-07","0.015659651257372894","8.979157831062439e-06","23","7","18","0.0106220245361328","0.09313964843749999"
"tonB_1","","TonB energy transducing system - TonB subunit","5","38","150","137","3.225806451612903","78.28571428571428","0.12017543859649123","3.058657816475432e-07","0.01585638798639029","9.086755293060338e-06","11","4","7","0.548828125","0.548828125"
"group_26574","tfaE","e14 prophage; predicted tail fiber assembly protein","1","27","154","148","0.6451612903225806","84.57142857142857","0.035594035594035595","3.0979760142199786e-07","0.016060217455317792","9.177267117324452e-06","3","1","2","1.0","1.0"
"group_26733","","hypothetical protein","1","27","154","148","0.6451612903225806","84.57142857142857","0.035594035594035595","3.0979760142199786e-07","0.016060217455317792","9.177267117324452e-06","7","1","6","0.125","0.125"
"group_8109","ymfM","e14 prophage; predicted protein","1","27","154","148","0.6451612903225806","84.57142857142857","0.035594035594035595","3.0979760142199786e-07","0.016060217455317792","9.177267117324452e-06","9","1","8","0.0390625","0.0390625"
"group_19370","","hypothetical protein","1","27","154","148","0.6451612903225806","84.57142857142857","0.035594035594035595","3.0979760142199786e-07","0.016060217455317792","9.177267117324452e-06","9","1","8","0.0390625","0.0390625"
"group_21968","ldrB","small toxic polypeptide LdrB","1","27","154","148","0.6451612903225806","84.57142857142857","0.035594035594035595","3.0979760142199786e-07","0.016060217455317792","9.177267117324452e-06","4","1","3","0.625","0.625"
"group_16233","hycG","hydrogenase 3 and formate hydrogenlyase complex, HycG subunit","32","83","123","92","20.64516129032258","52.57142857142857","0.2883730042119698","3.1018108458665714e-07","0.016080097606056894","9.183379557999368e-06","21","8","16","0.026603698730468753","0.38331031799316395"
"group_7743","sad","NAD+-dependent succinate semialdehyde dehydrogenase","7","42","148","133","4.516129032258064","76.0","0.14977477477477477","3.187033808642812e-07","0.016521901967385202","9.430309342114842e-06","11","6","5","0.9999999999999997","0.9999999999999997"
"group_8387","ygcS","YgcS MFS transporter","96","59","59","116","61.935483870967744","66.28571428571428","3.1990807239299053","3.323913348223021e-07","0.017231499188522965","9.829720016270944e-06","16","11","8","0.21011352539062492","1.0"
"group_3123","","hypothetical protein","54","20","101","155","34.83870967741935","88.57142857142857","4.143564356435643","3.5887739156659856e-07","0.018604562856204036","1.0606934353594092e-05","32","18","16","0.5966148958541448","1.0"
"group_5216","","hypothetical protein","16","59","139","116","10.32258064516129","66.28571428571428","0.22631386416290697","3.613776687882152e-07","0.018734179727649864","1.0658306974186275e-05","16","7","10","0.45449829101562506","0.8036193847656252"
"group_1176","","hypothetical protein","27","3","128","172","17.419354838709676","98.28571428571429","12.09375","3.615968968480518e-07","0.018745544729499852","1.0658306974186275e-05","7","4","3","0.9999999999999998","0.9999999999999998"
"mec_2","","hypothetical protein","27","3","128","172","17.419354838709676","98.28571428571429","12.09375","3.615968968480518e-07","0.018745544729499852","1.0658306974186275e-05","7","4","3","0.9999999999999998","0.9999999999999998"
"group_52605","","hypothetical protein","27","3","128","172","17.419354838709676","98.28571428571429","12.09375","3.615968968480518e-07","0.018745544729499852","1.0658306974186275e-05","17","14","3","0.012725830078125003","0.012725830078125003"
"phoH_1","","ATP-binding protein","33","84","122","91","21.29032258064516","52.0","0.2930327868852459","3.616435247698474e-07","0.01874796196759366","1.0658306974186275e-05","17","11","11","0.33230590820312506","0.33230590820312506"
"fimB_2","","regulator for fimA","34","86","121","89","21.935483870967744","50.857142857142854","0.29079377282337115","3.6314113043810966e-07","0.018825599343042045","1.069636326309207e-05","27","17","18","0.12207812070846553","0.24778856337070485"
"group_9626","","hypothetical protein","40","10","115","165","25.806451612903224","94.28571428571428","5.739130434782608","3.774170851338806e-07","0.019565679110425505","1.1104244671070094e-05","22","15","8","0.13380050659179688","0.2862787246704102"
"group_13181","","hypothetical protein","40","10","115","165","25.806451612903224","94.28571428571428","5.739130434782608","3.774170851338806e-07","0.019565679110425505","1.1104244671070094e-05","19","11","8","0.6476058959960938","0.6476058959960938"
"group_52615","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_5375","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","15","3","12","0.035156250000000014","0.035156250000000014"
"group_21922","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_10323","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","9","3","6","0.5078125","0.5078125"
"fabZ_1","","3-hydroxy-acyl-[acyl-carrier-protein] dehydratase","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_12798","prsE","Type I secretion system membrane fusion protein PrsE","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","9","3","6","0.5078125","0.5078125"
"aas_3","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_8346","yjiN","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","13","3","10","0.09228515625000003","0.09228515625000003"
"group_21923","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_8915","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","14","2","12","0.012939453124999998","0.012939453124999998"
"aas_1","","Bifunctional protein Aas","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"group_26587","","hypothetical protein","3","32","152","143","1.935483870967742","81.71428571428572","0.08819901315789473","4.267016467558135e-07","0.022120640069468126","1.2469357423600972e-05","5","3","2","1.0","1.0"
"group_7662","proS","prolyl-tRNA synthetase","10","48","145","127","6.451612903225806","72.57142857142857","0.1824712643678161","4.2953910164579723e-07","0.022267736568419773","1.2545203700518182e-05","15","8","11","0.11846923828124997","0.9999999999999997"
"group_19105","","hypothetical protein","87","50","68","125","56.12903225806451","71.42857142857143","3.198529411764706","4.3381164490941864e-07","0.022489229483749172","1.2655728465812703e-05","9","5","5","1.0","1.0"
"yddG","","aromatic amino acid exporter","68","125","87","50","43.87096774193549","28.57142857142857","0.31264367816091954","4.3381164490941864e-07","0.022489229483749172","1.2655728465812703e-05","30","16","18","0.361594608053565","0.8555355519056318"
"yahA_2","","phosphodiesterase, c-di-GMP-specific","29","4","126","171","18.70967741935484","97.71428571428571","9.839285714285714","4.450253563386677e-07","0.02307055949795287","1.2975567771627036e-05","8","4","4","1.0","1.0"
"mobA_3","","Mobilization protein A","47","15","108","160","30.32258064516129","91.42857142857143","4.6419753086419755","4.567190550274201e-07","0.023676772531676486","1.3309034587788919e-05","20","10","11","0.8238029479980463","1.0"
"emrD","","multidrug efflux transporter EmrD","124","94","31","81","80.0","46.285714285714285","3.4468085106382977","4.620454778248589e-07","0.02395289961591851","1.3456685177482308e-05","11","4","8","0.22656250000000003","0.548828125"
"cbeA","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","4","0","4","0.125","0.125"
"group_2399","","hypothetical protein","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","9","0","9","0.00390625","0.00390625"
"group_16728","papG","Fimbrial adhesin PapG","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","8","0","8","0.0078125","0.0078125"
"group_3263","tfaD_1","DLP12 prophage; predicted tail fiber assembly protein","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","6","0","6","0.03125","0.03125"
"group_4653","","hypothetical protein","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","7","0","7","0.015625","0.015625"
"group_11554","yfdQ","CPS-53 (KpLE1) prophage; predicted protein","0","22","155","153","0.0","87.42857142857143","0.0","4.74593852186947e-07","0.02460341989122352","1.377571102532112e-05","13","0","13","0.000244140625","0.000244140625"
"group_12879","","hypothetical protein","81","44","74","131","52.25806451612903","74.85714285714286","3.258906633906634","4.837642223573214e-07","0.0250788210512259","1.403403528328254e-05","11","3","8","0.22656250000000003","0.22656250000000003"
"purD","","phosphoribosylamine-glycine ligase","64","121","91","54","41.29032258064516","30.857142857142854","0.3138679502315866","4.86381837567458e-07","0.02521452084133459","1.4102081007457823e-05","21","15","10","0.07835388183593749","1.0"
"group_2796","","hypothetical protein","43","12","112","163","27.741935483870968","93.14285714285714","5.215029761904762","5.11439736509684e-07","0.026513547380398527","1.481203764268074e-05","17","9","9","0.9999999999999998","0.9999999999999998"
