"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_18186","yigG","inner membrane protein","13","17","25","128","34.21052631578947","88.27586206896552","3.915294117647059","0.0022575430048017834","1.0","0.11894336041524017","8","6","4","0.2890624999999999","1.0"
"group_21497","yiaM_2","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","17","27","21","118","44.73684210526316","81.37931034482759","3.5379188712522045","0.0022596970207044032","1.0","0.11894336041524017","11","4","8","0.22656250000000003","0.548828125"
"group_25864","yiaO_2","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","17","27","21","118","44.73684210526316","81.37931034482759","3.5379188712522045","0.0022596970207044032","1.0","0.11894336041524017","11","4","8","0.22656250000000003","0.548828125"
"ycgV_3","","putative adhesion and penetration protein","17","27","21","118","44.73684210526316","81.37931034482759","3.5379188712522045","0.0022596970207044032","1.0","0.11894336041524017","15","8","8","0.9999999999999997","0.9999999999999997"
"ybiU","","putative protein","17","27","21","118","44.73684210526316","81.37931034482759","3.5379188712522045","0.0022596970207044032","1.0","0.11894336041524017","6","5","1","0.21875000000000003","0.21875000000000003"
"group_22169","","hypothetical protein","2","40","36","105","5.263157894736842","72.41379310344827","0.14583333333333334","0.002259955529509136","1.0","0.11894336041524017","5","1","5","0.0625","0.375"
"group_22172","","hypothetical protein","2","40","36","105","5.263157894736842","72.41379310344827","0.14583333333333334","0.002259955529509136","1.0","0.11894336041524017","5","1","5","0.0625","0.375"
"msbA_4","","ATP-binding lipopolysaccharide transport protein","2","40","36","105","5.263157894736842","72.41379310344827","0.14583333333333334","0.002259955529509136","1.0","0.11894336041524017","8","1","7","0.0703125","0.0703125"
"hlyD","","Hemolysin secretion protein D, chromosomal","2","40","36","105","5.263157894736842","72.41379310344827","0.14583333333333334","0.002259955529509136","1.0","0.11894336041524017","8","1","7","0.0703125","0.0703125"
"hokE_2","","HokE","15","99","23","46","39.473684210526315","31.724137931034484","0.30303030303030304","0.0022871934805678697","1.0","0.12018970531089851","22","13","11","0.5234670639038081","1.0"
"group_5636","yegV","putative kinase","6","62","32","83","15.789473684210526","57.24137931034483","0.25100806451612906","0.0022949767926489723","1.0","0.1202247610028157","6","5","3","0.21875000000000003","1.0"
"group_4852","","hypothetical protein","6","62","32","83","15.789473684210526","57.24137931034483","0.25100806451612906","0.0022949767926489723","1.0","0.1202247610028157","9","5","4","1.0","1.0"
"ycaC","","putative hydrolase monomer","19","111","19","34","50.0","23.448275862068964","0.3063063063063063","0.002298940782325615","1.0","0.12024599085758546","12","8","5","0.3876953125000001","0.7744140625000003"
"group_4359","","hypothetical protein","16","101","22","44","42.10526315789473","30.344827586206897","0.31683168316831684","0.002312923190569591","1.0","0.12079035809297667","5","4","3","0.375","1.0"
"htrE","","putative outer membrane usher protein","15","22","23","123","39.473684210526315","84.82758620689656","3.6462450592885376","0.002430062745438671","1.0","0.12632213862404193","5","4","3","0.375","1.0"
"group_14855","","hypothetical protein","15","22","23","123","39.473684210526315","84.82758620689656","3.6462450592885376","0.002430062745438671","1.0","0.12632213862404193","11","4","7","0.548828125","0.548828125"
"yjgL_1","","putative protein","15","22","23","123","39.473684210526315","84.82758620689656","3.6462450592885376","0.002430062745438671","1.0","0.12632213862404193","12","5","9","0.14599609375000003","0.7744140625000003"
"group_3742","","hypothetical protein","6","61","32","84","15.789473684210526","57.931034482758626","0.2581967213114754","0.0024412998698638225","1.0","0.1267113384068029","9","4","6","0.5078125","1.0"
"cysJ","","sulfite reductase, flavoprotein subunit","21","117","17","28","55.26315789473685","19.310344827586206","0.2956259426847662","0.002531400984653116","1.0","0.1307851802300369","15","7","10","0.30175781250000017","0.9999999999999997"
"group_12529","tyrB","tyrosine aminotransferase","17","28","21","117","44.73684210526316","80.6896551724138","3.38265306122449","0.002531400984653116","1.0","0.1307851802300369","4","4","1","0.125","0.625"
"group_4757","cysJ","sulfite reductase, flavoprotein subunit","17","28","21","117","44.73684210526316","80.6896551724138","3.38265306122449","0.002531400984653116","1.0","0.1307851802300369","16","10","8","0.45449829101562506","1.0"
"group_1433","yfdO_1","CPS-53 (KpLE1) prophage; predicted defective phage replication protein O","4","52","34","93","10.526315789473683","64.13793103448275","0.21040723981900453","0.002602910061031212","1.0","0.13406970739662138","15","4","11","0.11846923828124997","0.11846923828124997"
"group_3156","","hypothetical protein","4","52","34","93","10.526315789473683","64.13793103448275","0.21040723981900453","0.002602910061031212","1.0","0.13406970739662138","14","4","10","0.17956542968750003","0.17956542968750003"
"group_14500","","hypothetical protein","11","13","27","132","28.947368421052634","91.0344827586207","4.136752136752137","0.0026575281744110266","1.0","0.13625981712469526","10","7","6","0.3437499999999999","0.7539062500000002"
"group_17322","","hypothetical protein","11","13","27","132","28.947368421052634","91.0344827586207","4.136752136752137","0.0026575281744110266","1.0","0.13625981712469526","3","2","2","1.0","1.0"
"group_13063","rbsA_3","ribose ABC transporter - putative ATP binding subunit","11","13","27","132","28.947368421052634","91.0344827586207","4.136752136752137","0.0026575281744110266","1.0","0.13625981712469526","7","4","5","0.4531249999999996","0.9999999999999998"
"sucC_1","","succinyl-CoA synthetase, beta subunit","20","37","18","108","52.63157894736842","74.48275862068967","3.2432432432432434","0.0027142679497110986","1.0","0.13895818144361866","6","3","5","0.21875000000000003","1.0"
"group_25821","","hypothetical protein","19","35","19","110","50.0","75.86206896551724","3.142857142857143","0.002744391271867443","1.0","0.1402878013390757","16","9","12","0.076812744140625","0.8036193847656252"
"group_19091","","hypothetical protein","0","25","38","120","0.0","82.75862068965517","0.0","0.0027555564977317375","1.0","0.14064576812969437","7","0","7","0.015625","0.015625"
"group_7617","frmB","S-formylglutathione hydrolase","15","23","23","122","39.473684210526315","84.13793103448276","3.459357277882798","0.0029065128013070146","1.0","0.1462326111885142","11","5","8","0.22656250000000003","0.9999999999999997"
"flu","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","15","23","23","122","39.473684210526315","84.13793103448276","3.459357277882798","0.0029065128013070146","1.0","0.1462326111885142","17","9","9","0.9999999999999998","0.9999999999999998"
"group_13481","","hypothetical protein","15","23","23","122","39.473684210526315","84.13793103448276","3.459357277882798","0.0029065128013070146","1.0","0.1462326111885142","9","7","3","0.17968750000000003","0.5078125"
"group_5442","","hypothetical protein","23","122","15","23","60.526315789473685","15.862068965517242","0.2890710382513661","0.0029065128013070146","1.0","0.1462326111885142","9","6","3","0.5078125","0.5078125"
"yghO_2","","hypothetical protein","23","122","15","23","60.526315789473685","15.862068965517242","0.2890710382513661","0.0029065128013070146","1.0","0.1462326111885142","9","6","3","0.5078125","0.5078125"
"maa_1","","maltose acetyltransferase","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","6","5","3","0.21875000000000003","1.0"
"group_22553","ydaV_2","Rac prophage; predicted DNA replication protein","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","7","5","3","0.4531249999999996","0.9999999999999998"
"group_29575","kpsM","Polysialic acid transport protein KpsM","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","6","5","3","0.21875000000000003","1.0"
"group_29576","metN_2","L-methionine / D-methionine ABC transporter - ATP binding subunit","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","6","5","3","0.21875000000000003","1.0"
"group_29577","","hypothetical protein","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","6","5","3","0.21875000000000003","1.0"
"group_52839","","hypothetical protein","6","3","32","142","15.789473684210526","97.93103448275862","8.875","0.0029126208922983826","1.0","0.1462326111885142","8","6","3","0.2890624999999999","0.7265625000000002"
"group_15594","emrD","multidrug efflux transporter EmrD","8","70","30","75","21.052631578947366","51.724137931034484","0.2857142857142857","0.0029413479234846104","1.0","0.14745579374869658","6","4","3","0.6875000000000002","1.0"
"yagP","","putative transcriptional regulator LYSR-type","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","11","7","5","0.548828125","0.9999999999999997"
"gltA","","citrate synthase monomer","25","127","13","18","65.78947368421053","12.413793103448276","0.2725620835857056","0.0029879285698795307","1.0","0.14825127525353812","5","4","2","0.375","1.0"
"group_52473","gltA","citrate synthase monomer","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","5","2","3","1.0","1.0"
"group_19742","","hypothetical protein","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","3","2","2","1.0","1.0"
"vgrG1_1","","Actin cross-linking toxin VgrG1","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","4","2","3","0.625","1.0"
"fliC_1","","flagellar biosynthesis; flagellin, filament structural protein","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","9","4","6","0.5078125","1.0"
"hsdR_2","","Type-1 restriction enzyme R protein","13","18","25","127","34.21052631578947","87.58620689655172","3.668888888888889","0.0029879285698795307","1.0","0.14825127525353812","10","3","8","0.10937500000000003","0.3437499999999999"
"ybaM","","small protein involved in the cell envelope stress response","21","116","17","29","55.26315789473685","20.0","0.3088235294117647","0.0030076598808452407","1.0","0.14879329387098075","8","6","4","0.2890624999999999","1.0"
"yjbS","","hypothetical protein","17","29","21","116","44.73684210526316","80.0","3.238095238095238","0.003007659880845241","1.0","0.14879329387098075","3","3","1","0.25","1.0"
"mcrB","","MrcB subunit of 5-methylcytosine restriction system","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","6","2","4","0.6875000000000002","0.6875000000000002"
"mmuM","","homocysteine methyltransferase","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","12","5","7","0.7744140625000003","0.7744140625000003"
"group_27347","","hypothetical protein","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","3","1","3","0.25","1.0"
"group_15015","","hypothetical protein","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","3","1","3","0.25","1.0"
"tfaE","","e14 prophage; predicted tail fiber assembly protein","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","6","2","5","0.21875000000000003","0.6875000000000002"
"ydfU_1","","Qin prophage; predicted protein","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","10","4","7","0.3437499999999999","0.7539062500000002"
"group_26035","","hypothetical protein","10","11","28","134","26.31578947368421","92.41379310344827","4.35064935064935","0.0030930945931455416","1.0","0.15146749740260101","11","4","7","0.548828125","0.548828125"
"ygcG_2","","putative protein","9","74","29","71","23.684210526315788","48.96551724137931","0.2977632805219012","0.003147269820601894","1.0","0.15359251532111348","8","4","6","0.2890624999999999","1.0"
"group_12374","lldP","(R)-lactate / (S)-lactate / glycolate:H+ symporter LldP","9","74","29","71","23.684210526315788","48.96551724137931","0.2977632805219012","0.003147269820601894","1.0","0.15359251532111348","22","9","14","0.2862787246704102","0.5234670639038081"
"emrD","","multidrug efflux transporter EmrD","30","76","8","69","78.94736842105263","47.58620689655172","3.4046052631578947","0.003150126168798474","1.0","0.15359251532111348","6","3","4","0.6875000000000002","1.0"
"yjhV","","KpLE2 phage-like element; predicted protein","28","66","10","79","73.68421052631578","54.48275862068965","3.3515151515151516","0.003180734890817386","1.0","0.15486145709773583","20","14","7","0.11531829833984371","0.2631759643554687"
"group_3908","","hypothetical protein","12","86","26","59","31.57894736842105","40.689655172413794","0.31663685152057247","0.0031884888957998377","1.0","0.15501561338155498","21","8","14","0.18924713134765628","0.38331031799316395"
"lldP","","(R)-lactate / (S)-lactate / glycolate:H+ symporter LldP","28","67","10","78","73.68421052631578","53.79310344827586","3.2597014925373133","0.0032595772676554118","1.0","0.15566129637486398","23","14","10","0.4048728942871095","0.6776394844055175"
"fecE_2","","ferric dicitrate ABC transporter - ATP binding subunit","28","67","10","78","73.68421052631578","53.79310344827586","3.2597014925373133","0.0032595772676554118","1.0","0.15566129637486398","19","14","8","0.06356811523437494","0.6476058959960938"
"fliF","","flagellar M-ring protein FliF; basal-body MS(membrane and supramembrane)-ring and collar protein","28","67","10","78","73.68421052631578","53.79310344827586","3.2597014925373133","0.0032595772676554118","1.0","0.15566129637486398","13","6","7","0.9999999999999999","0.9999999999999999"
"higA_2","","antitoxin of the HigB-HigA toxin-antitoxin system","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"group_53720","hycI","hydrogenase 3 maturation protease","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"malI","","MalI DNA-binding transcriptional repressor","26","130","12","15","68.42105263157895","10.344827586206897","0.25","0.0032754796449296604","1.0","0.15566129637486398","6","6","1","0.03125","0.21875000000000003"
"uidC_1","","membrane-associated protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","6","1","6","0.03125","0.21875000000000003"
"group_27317","","hypothetical protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"group_53498","pncC","NMN aminohydrolase","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","2","1","2","0.5","1.0"
"group_27353","","hypothetical protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"group_9788","","hypothetical protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","13","5","9","0.26684570312499983","0.5810546875"
"group_15013","entD","phosphopantetheinyl transferase","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"group_10581","","hypothetical protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","18","11","9","0.48068237304687483","1.0"
"hsdR_1","","Type-1 restriction enzyme R protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","4","2","3","0.625","1.0"
"group_2888","stfR_2","putative membrane protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","10","5","5","1.0","1.0"
"group_22572","","hypothetical protein","12","15","26","130","31.57894736842105","89.65517241379311","4.0","0.0032754796449296604","1.0","0.15566129637486398","1","1","1","1.0","1.0"
"fecR","","regulator for fec operon, periplasmic","25","56","13","89","65.78947368421053","61.37931034482759","3.056318681318681","0.003292703961942433","1.0","0.15626007608156303","22","12","12","0.831811904907225","0.831811904907225"
"yadV_2","","putative pilin chaperone similar to PapD","3","45","35","100","7.894736842105263","68.96551724137932","0.19047619047619047","0.0033160910869631664","1.0","0.15627252683040227","11","3","8","0.22656250000000003","0.22656250000000003"
"yphA_2","","putative inner membrane protein","3","45","35","100","7.894736842105263","68.96551724137932","0.19047619047619047","0.0033160910869631664","1.0","0.15627252683040227","11","3","8","0.22656250000000003","0.22656250000000003"
"group_14664","","hypothetical protein","3","45","35","100","7.894736842105263","68.96551724137932","0.19047619047619047","0.0033160910869631664","1.0","0.15627252683040227","11","3","8","0.22656250000000003","0.22656250000000003"
"group_8895","","hypothetical protein","3","45","35","100","7.894736842105263","68.96551724137932","0.19047619047619047","0.0033160910869631664","1.0","0.15627252683040227","14","3","12","0.012939453124999998","0.05737304687500002"
"uidR_3","","UidR DNA-binding transcriptional repressor","3","45","35","100","7.894736842105263","68.96551724137932","0.19047619047619047","0.0033160910869631664","1.0","0.15627252683040227","11","3","8","0.22656250000000003","0.22656250000000003"
"group_4845","ylcG","DLP12 prophage; small protein","5","56","33","89","13.157894736842104","61.37931034482759","0.2408008658008658","0.0033210930766675267","1.0","0.156290270149748","13","5","8","0.5810546875","0.5810546875"
"group_13743","rhaA","L-rhamnose isomerase","3","46","35","99","7.894736842105263","68.27586206896552","0.184472049689441","0.0033563695117694147","1.0","0.15729316148845598","7","2","6","0.125","0.4531249999999996"
"group_22094","","hypothetical protein","3","46","35","99","7.894736842105263","68.27586206896552","0.184472049689441","0.0033563695117694147","1.0","0.15729316148845598","15","3","13","0.007385253906249998","0.035156250000000014"
"group_16482","","hypothetical protein","3","46","35","99","7.894736842105263","68.27586206896552","0.184472049689441","0.0033563695117694147","1.0","0.15729316148845598","15","3","13","0.007385253906249998","0.035156250000000014"
"yddG","","aromatic amino acid exporter","17","104","21","41","44.73684210526316","28.27586206896552","0.3191391941391941","0.003414750117176775","1.0","0.15938192434744167","26","13","14","0.8450189828872682","1.0"
"bglB","","6-phospho-beta-glucosidase B; cryptic","21","41","17","104","55.26315789473685","71.72413793103448","3.133428981348637","0.003414750117176775","1.0","0.15938192434744167","15","8","10","0.30175781250000017","0.9999999999999997"
"group_11577","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","4","2","3","0.625","1.0"
"group_54025","lldD","L-lactate dehydrogenase","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","11","8","3","0.22656250000000003","0.22656250000000003"
"stfR_2","","putative membrane protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","9","5","4","1.0","1.0"
"yeeT_1","","CP4-44 prophage; predicted protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","14","8","6","0.7905273437500004","0.7905273437500004"
"group_1749","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","11","7","5","0.548828125","0.9999999999999997"
"group_27258","","Insertion sequence putative ATP-binding protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","4","3","3","0.625","0.625"
"group_53799","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","5","3","4","0.375","1.0"
"group_1800","insCD-1","IS2 element transposase InsAB'","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","8","3","5","0.7265625000000002","0.7265625000000002"
"group_4628","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","5","2","4","0.375","1.0"
"group_27248","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","4","2","3","0.625","1.0"
"group_10151","","hypothetical protein","9","9","29","136","23.684210526315788","93.79310344827586","4.689655172413793","0.0034622608680642273","1.0","0.15938192434744167","8","4","5","0.7265625000000002","1.0"
"feaR","","FeaR DNA-binding transcriptional activator","20","39","18","106","52.63157894736842","73.10344827586206","3.0199430199430197","0.00349226801454066","1.0","0.16049829627158319","5","2","5","0.0625","1.0"
"group_10052","","hypothetical protein","3","44","35","101","7.894736842105263","69.6551724137931","0.19675324675324676","0.003500761915184137","1.0","0.16049829627158319","13","3","11","0.022460937500000003","0.09228515625000003"
"group_21990","","hypothetical protein","3","44","35","101","7.894736842105263","69.6551724137931","0.19675324675324676","0.003500761915184137","1.0","0.16049829627158319","9","2","7","0.17968750000000003","0.17968750000000003"
"fecA","","ferric citrate outer membrane porin FecA","28","68","10","77","73.68421052631578","53.103448275862064","3.1705882352941175","0.0035120399871702065","1.0","0.1607971803882034","20","13","9","0.2631759643554687","0.8238029479980463"
"group_3152","","hypothetical protein","7","5","31","140","18.421052631578945","96.55172413793103","6.32258064516129","0.0035524398410753813","1.0","0.16155234157482648","10","6","4","0.7539062500000002","0.7539062500000002"
"bla","","Beta-lactamase TEM","7","5","31","140","18.421052631578945","96.55172413793103","6.32258064516129","0.0035524398410753813","1.0","0.16155234157482648","10","6","4","0.7539062500000002","0.7539062500000002"
"group_3924","","hypothetical protein","7","5","31","140","18.421052631578945","96.55172413793103","6.32258064516129","0.0035524398410753813","1.0","0.16155234157482648","11","6","5","0.9999999999999997","0.9999999999999997"
"group_15844","ycfH","putative metallodependent hydrolase","7","5","31","140","18.421052631578945","96.55172413793103","6.32258064516129","0.0035524398410753813","1.0","0.16155234157482648","6","5","1","0.21875000000000003","0.21875000000000003"
"group_582","","hypothetical protein","7","5","31","140","18.421052631578945","96.55172413793103","6.32258064516129","0.0035524398410753813","1.0","0.16155234157482648","7","4","3","0.9999999999999998","0.9999999999999998"
"fadR","","FadR DNA-binding transcriptional dual regulator","20","113","18","32","52.63157894736842","22.06896551724138","0.31465093411996065","0.003629624922353551","1.0","0.16429312964861445","8","4","5","0.7265625000000002","1.0"
"group_12480","","hypothetical protein","20","113","18","32","52.63157894736842","22.06896551724138","0.31465093411996065","0.003629624922353551","1.0","0.16429312964861445","16","8","10","0.45449829101562506","1.0"
"gmr","","modulator of RNase II stability","23","121","15","24","60.526315789473685","16.551724137931036","0.30413223140495865","0.003649165433291487","1.0","0.16429312964861445","5","3","4","0.375","1.0"
"group_16908","","hypothetical protein","15","24","23","121","39.473684210526315","83.44827586206897","3.2880434782608696","0.003649165433291487","1.0","0.16429312964861445","10","4","7","0.3437499999999999","0.7539062500000002"
"prgK","","Lipoprotein PrgK","15","24","23","121","39.473684210526315","83.44827586206897","3.2880434782608696","0.003649165433291487","1.0","0.16429312964861445","9","7","3","0.17968750000000003","0.5078125"
"group_13903","","hypothetical protein","8","7","30","138","21.052631578947366","95.17241379310344","5.257142857142857","0.0036661937244385837","1.0","0.16429312964861445","8","6","3","0.2890624999999999","0.7265625000000002"
"group_4461","cirA_1","outer membrane receptor involved in uptake of ferric dihyroxybenzoylserine","8","7","30","138","21.052631578947366","95.17241379310344","5.257142857142857","0.0036661937244385837","1.0","0.16429312964861445","12","7","6","0.7744140625000003","1.0"
"panD","","Aspartate 1-decarboxylase","30","138","8","7","78.94736842105263","4.827586206896552","0.19021739130434784","0.0036661937244385837","1.0","0.16429312964861445","9","5","4","1.0","1.0"
"rbsK_5","","ribokinase","8","7","30","138","21.052631578947366","95.17241379310344","5.257142857142857","0.0036661937244385837","1.0","0.16429312964861445","6","2","5","0.21875000000000003","0.6875000000000002"
"group_54004","ybcY_2","DLP12 prophage; predicted SAM-dependent methyltransferase","8","7","30","138","21.052631578947366","95.17241379310344","5.257142857142857","0.0036661937244385837","1.0","0.16429312964861445","5","3","3","1.0","1.0"
"group_9196","","hypothetical protein","8","7","30","138","21.052631578947366","95.17241379310344","5.257142857142857","0.0036661937244385837","1.0","0.16429312964861445","8","4","5","0.7265625000000002","1.0"
"yjjN_1","","putative L-galactonate oxidoreductase","17","103","21","42","44.73684210526316","28.965517241379313","0.3300970873786408","0.0037141853133710093","1.0","0.16622332126290468","10","5","6","0.7539062500000002","1.0"
"group_12656","","hypothetical protein","1","32","37","113","2.631578947368421","77.93103448275862","0.09543918918918919","0.0037593681594280896","1.0","0.16780091246884507","8","1","7","0.0703125","0.0703125"
"nohA_1","","Qin prophage; predicted packaging protein","1","32","37","113","2.631578947368421","77.93103448275862","0.09543918918918919","0.0037593681594280896","1.0","0.16780091246884507","6","1","5","0.21875000000000003","0.21875000000000003"
"group_26663","yfcO","putative protein","2","38","36","107","5.263157894736842","73.79310344827587","0.1564327485380117","0.003877341564915133","1.0","0.17215702251894538","4","1","4","0.125","0.625"
"group_19253","msbA_1","ATP-binding lipopolysaccharide transport protein","2","38","36","107","5.263157894736842","73.79310344827587","0.1564327485380117","0.003877341564915133","1.0","0.17215702251894538","10","2","8","0.10937500000000003","0.10937500000000003"
"besA","","Ferri-bacillibactin esterase BesA","2","38","36","107","5.263157894736842","73.79310344827587","0.1564327485380117","0.003877341564915133","1.0","0.17215702251894538","10","2","8","0.10937500000000003","0.10937500000000003"
"fes_1","","enterochelin esterase","2","38","36","107","5.263157894736842","73.79310344827587","0.1564327485380117","0.003877341564915133","1.0","0.17215702251894538","10","2","8","0.10937500000000003","0.10937500000000003"
"group_14614","ydiF_2","fused predicted acetyl-CoA:acetoacetyl-CoA transferase: alpha subunit/beta subunit","1","33","37","112","2.631578947368421","77.24137931034483","0.09172809172809172","0.0038825977614648146","1.0","0.17216416766684334","6","1","5","0.21875000000000003","0.21875000000000003"
"insE-1","","IS3 element protein InsE","1","31","37","114","2.631578947368421","78.62068965517241","0.0993897122929381","0.0039622757585542345","1.0","0.17443781549075627","11","1","10","0.011718750000000002","0.011718750000000002"
"ulaB_2","","Ascorbate-specific phosphotransferase enzyme IIB component","1","31","37","114","2.631578947368421","78.62068965517241","0.0993897122929381","0.0039622757585542345","1.0","0.17443781549075627","9","1","8","0.0390625","0.0390625"
"group_11125","ygcW","putative deoxygluconate dehydrogenase","6","60","32","85","15.789473684210526","58.620689655172406","0.265625","0.004004173157573862","1.0","0.17443781549075627","9","3","7","0.17968750000000003","0.5078125"
"group_6278","yqiK","putative membrane protein","6","60","32","85","15.789473684210526","58.620689655172406","0.265625","0.004004173157573862","1.0","0.17443781549075627","11","4","7","0.548828125","0.548828125"
"acrA_2","","AcrA membrane fusion protein","22","119","16","26","57.89473684210527","17.93103448275862","0.3004201680672269","0.004013115203059223","1.0","0.17443781549075627","3","2","3","0.25","1.0"
"acrB_2","","AcrB RND-type permease","22","119","16","26","57.89473684210527","17.93103448275862","0.3004201680672269","0.004013115203059223","1.0","0.17443781549075627","3","2","3","0.25","1.0"
"rnb","","ribonuclease II","22","119","16","26","57.89473684210527","17.93103448275862","0.3004201680672269","0.004013115203059223","1.0","0.17443781549075627","6","3","4","0.6875000000000002","1.0"
"group_7921","ydcO","putative benzoate transporter","16","26","22","119","42.10526315789473","82.06896551724138","3.3286713286713288","0.004013115203059223","1.0","0.17443781549075627","6","5","1","0.21875000000000003","0.21875000000000003"
"group_12481","","hypothetical protein","16","26","22","119","42.10526315789473","82.06896551724138","3.3286713286713288","0.004013115203059223","1.0","0.17443781549075627","13","8","7","0.5810546875","0.9999999999999999"
"cusC_2","","copper / silver efflux transport system - outer membrane porin","22","119","16","26","57.89473684210527","17.93103448275862","0.3004201680672269","0.004013115203059223","1.0","0.17443781549075627","3","2","3","0.25","1.0"
"bcr_2","","multidrug efflux transporter Bcr","22","119","16","26","57.89473684210527","17.93103448275862","0.3004201680672269","0.004013115203059223","1.0","0.17443781549075627","3","2","3","0.25","1.0"
"ycdT","","diguanylate cyclase","16","100","22","45","42.10526315789473","31.03448275862069","0.32727272727272727","0.004079538003406147","1.0","0.17443781549075627","21","8","15","0.07835388183593749","0.38331031799316395"
"rfaZ","","protein involved in KdoIII attachment during lipopolysaccharide core biosynthesis","12","16","26","129","31.57894736842105","88.96551724137932","3.7211538461538463","0.004099074417699857","1.0","0.17443781549075627","2","1","2","0.5","1.0"
